long,lat,demolition
-83.112865466,42.3849818487,0
-83.1724060487,42.4246724295,1
-83.0066479186,42.3690076799,0
-82.9720532052,42.4358320536,0
-83.2104167366,42.4186383098,1
-83.0146903788,42.3775502528,0
-83.2174804606,42.3972922641,0
-83.1253888523,42.3364288894,0
-83.2745010174,42.4050735705,0
-83.1479871512,42.2918156132,1
-82.967189555,42.4411774262,1
-83.1206554551,42.3569843624,1
-83.0217404574,42.4409448121,0
-83.2037996723,42.3393361063,1
-83.0338581261,42.354689846,1
-83.0839157079,42.3646648801,1
-83.0693083411,42.4206001995,1
-83.0885866064,42.4319730509,1
-83.1287379726,42.3032167136,1
-83.151053459,42.387473972,0
-83.0793956465,42.4104084171,0
-83.2127108766,42.4236636939,1
-83.0687455653,42.4181435466,0
-83.0477219681,42.3278961314,0
-83.2040570293,42.4394985709,0
-83.1523792811,42.3932996961,1
-83.1599803448,42.2624796325,0
-82.9760997413,42.402712746,1
-83.0324469294,42.3783890862,0
-83.089543279,42.436113597,1
-83.1360339572,42.3102911908,1
-83.1512993958,42.4267008879,0
-83.1080273459,42.3878098924,1
-83.1888839404,42.3648653977,1
-83.1564106321,42.3635828112,0
-83.2550712876,42.4190461491,0
-82.9934149857,42.388318886,0
-82.978623965,42.4272396078,1
-83.1242845505,42.387867219,1
-83.1235757989,42.2921107524,1
-83.1099466535,42.4340018646,1
-83.1471881468,42.2875205398,1
-82.9491624487,42.3882085821,1
-83.0170364251,42.3799300277,1
-83.0321010751,42.3639275165,1
-83.2151998865,42.369751113,1
-83.1998895653,42.3506001692,0
-83.0561032177,42.3792264871,0
-83.0248721712,42.3603766997,0
-83.2039481274,42.405236708,0
-83.1236178116,42.350267159,1
-83.0471912874,42.3432950316,0
-83.2234697463,42.436903565,1
-83.2431756545,42.3488674862,0
-83.0969538989,42.344555203,0
-83.2470792674,42.3903701801,1
-83.0564412651,42.4401584091,0
-82.9627480567,42.4107640029,0
-83.0815758708,42.3372923756,0
-83.2561491754,42.3956173304,1
-83.2287752599,42.4426992137,0
-82.9707246802,42.4419463021,1
-83.1191826601,42.3322309394,1
-83.1138623608,42.3954904547,0
-83.0697147019,42.382098559,1
-83.0562484423,42.343339648,1
-83.0115807632,42.3965598184,0
-82.9379361444,42.4048786638,0
-83.1044977946,42.4356002173,1
-83.2350425646,42.3434061078,0
-83.217180503,42.3362439393,0
-83.2057975344,42.4363243298,1
-83.03195342,42.3447456015,0
-83.1581929259,42.2659971908,0
-82.9930222256,42.421128722,1
-83.1467625905,42.3298536919,1
-83.1411357968,42.3638252226,1
-83.0276110935,42.4318103068,1
-83.181620404,42.3943288576,0
-83.2051018463,42.3505411539,0
-83.0695204693,42.3410254741,0
-83.1956919229,42.4101573979,0
-83.0600725461,42.4194499545,1
-83.2565366478,42.3422983252,0
-83.0844620549,42.4214426265,0
-83.0982629199,42.3842551874,0
-83.1118900315,42.3501238958,0
-83.0052023711,42.3557862796,1
-83.1130938618,42.2922431176,0
-83.1846685112,42.3886149386,1
-82.9982018763,42.3754602477,1
-83.1649790381,42.3581618266,0
-83.2004238298,42.39872207,0
-83.0098330378,42.3778460727,0
-83.1006015439,42.3325648922,0
-83.1709266326,42.3954679808,1
-83.1150972458,42.395940221,1
-83.2613405128,42.3699376333,0
-82.9650768608,42.445677013,0
-83.2588952941,42.3982830197,1
-83.2061698629,42.3690008772,1
-83.1478271314,42.290139857,1
-83.1004513094,42.3877835495,1
-82.9474895003,42.3918375514,1
-83.0243861802,42.4283402494,0
-82.953050317,42.4118278211,1
-83.2553907618,42.4211433998,1
-82.9590952573,42.3919031508,1
-83.0573208451,42.3413953563,0
-82.9704899879,42.4403044046,1
-82.999685131,42.4252924124,1
-83.2139348159,42.4235150185,0
-83.0128567219,42.3697756194,0
-83.2238824297,42.3757049607,0
-82.9987260609,42.390788177,1
-83.0589388449,42.4298368265,0
-83.2167049972,42.408506355,0
-83.2165284663,42.3881168505,0
-82.9887394179,42.3826792152,0
-83.2135500725,42.3714524718,0
-83.1791748648,42.3638467519,1
-83.139370661,42.3960729477,0
-83.0663092569,42.3471995773,0
-83.1581131855,42.3818937322,0
-83.0496639278,42.4266280744,0
-83.0950607302,42.3159021014,0
-83.1129167057,42.3902812376,1
-83.0506115284,42.4352482807,0
-82.9693775925,42.4225660568,1
-83.0566038172,42.4356870843,0
-83.1479871512,42.2918156132,1
-83.1436718519,42.353138037,0
-83.2463665767,42.4026717827,0
-82.9895429324,42.4410651364,1
-83.0211313628,42.3647080076,0
-83.2301820707,42.3906198186,1
-83.1819288335,42.3743645292,0
-83.2483362297,42.3953048382,1
-83.1058587951,42.3209812832,0
-83.0475864035,42.4078181445,0
-83.2307790838,42.3423986326,1
-83.1933538599,42.3690137422,0
-82.9917960361,42.440949983,1
-83.1373909219,42.3707501964,1
-82.9900373789,42.4179980571,1
-82.9989119532,42.3955666178,1
-82.9415842429,42.4219718002,1
-83.1060268109,42.3687578248,0
-83.1813935056,42.4330819013,0
-83.0688795723,42.3208811718,1
-83.1482308293,42.2900035098,1
-83.1035046,42.3942555,1
-83.2481539999,42.406017667,1
-83.1065608738,42.4335446052,1
-83.0799135749,42.4119478938,0
-82.9611649283,42.4035169432,1
-83.1387013043,42.3781082011,0
-83.0531641628,42.4360405423,1
-83.2228650856,42.436920374,0
-83.2683299207,42.4036091533,1
-83.1139607488,42.3116750018,0
-83.1975832585,42.3946521993,1
-83.0364549956,42.4026141591,0
-82.9529134465,42.410323076,1
-83.2535158449,42.4402830156,0
-83.2816432119,42.4401516801,0
-82.9822060357,42.4417215913,1
-83.0952926283,42.3305227593,0
-83.1522151581,42.2944716241,1
-83.1195409392,42.3965751072,0
-82.9446855287,42.3801941288,0
-83.2154152048,42.4320796023,1
-83.1503157059,42.2882385026,1
-83.2371352003,42.4341362094,0
-82.9883357387,42.4345993831,1
-83.1969336316,42.3389632243,0
-83.1293820595,42.2966575617,0
-83.1470636284,42.2808287718,1
-83.2084754317,42.3835212717,0
-83.2312483189,42.3532165131,0
-83.1496974993,42.3309574808,0
-83.1712347281,42.4121778525,0
-82.9791204928,42.4216330659,1
-83.2369064534,42.3415331138,1
-83.1587301063,42.3983025767,1
-82.9258840484,42.3986821199,1
-83.1475022206,42.4455977668,0
-83.2172186733,42.3532754934,1
-83.0160994015,42.379032867,0
-82.9655185144,42.4242304238,1
-83.0562484423,42.343339648,1
-83.072360731,42.3635423722,0
-83.1096163793,42.4315781,1
-83.2389891315,42.3801761197,0
-83.0985917662,42.3127937261,1
-83.0149638348,42.4110779924,0
-83.1079194168,42.360844588,1
-83.1491562185,42.2743554127,0
-83.106836873,42.4295894617,0
-83.0997487472,42.3234680136,0
-83.154950249,42.3725525549,0
-83.0067698396,42.3866233104,1
-83.223229188,42.4008340792,0
-83.0004402474,42.4425235123,1
-83.044694752,42.3333087663,1
-83.2353881362,42.3532452401,0
-83.0920305236,42.3627918652,0
-83.1012480983,42.3565888864,1
-83.144444108,42.4455265669,0
-82.9660883481,42.389656922,1
-82.9787261926,42.4287161343,0
-83.1255222392,42.2959953024,0
-82.9442533602,42.3781290789,0
-83.2352431924,42.3668665978,0
-83.1453593869,42.4284665703,1
-82.9852042484,42.4086532145,1
-83.1064601907,42.3786800797,0
-83.1228933811,42.3059535943,1
-83.2062592638,42.371349791,1
-83.0630441732,42.4455582674,0
-82.9915155195,42.4269353963,1
-83.1150185071,42.3252683695,1
-83.1360810036,42.30884977,0
-83.2487044538,42.3923685609,1
-83.2099005483,42.4207651928,1
-82.9861866246,42.364247624,1
-83.0528397811,42.4290936909,1
-83.1424930797,42.3304468713,0
-82.9954779759,42.3819502514,1
-82.9603386447,42.431934153,1
-83.1478339137,42.2922270651,1
-83.0654008156,42.3757744736,1
-83.1493272247,42.3351673097,1
-83.0037040879,42.4226201876,0
-82.9936220374,42.4254899642,1
-82.9585443707,42.3788914471,1
-82.9663290432,42.4274307768,1
-83.2454430417,42.4067021977,0
-83.1257438196,42.4037253813,1
-83.0106668412,42.3675818974,0
-83.0231562162,42.3598724983,0
-83.2571868075,42.3996384217,1
-83.2256690327,42.3543206259,1
-83.123936021,42.3592467795,1
-82.9953308981,42.369471364,0
-83.108422539,42.4307683511,1
-83.21664645,42.3375186215,1
-83.0984092038,42.4337358081,1
-83.0610643348,42.3366563097,1
-82.9570721653,42.3698821015,0
-83.2500813419,42.4191633794,0
-82.9898819764,42.3639216657,1
-83.0469312302,42.416845898,1
-83.1102264541,42.3471408259,0
-83.125066558,42.3497256374,1
-83.0807377625,42.3473702607,1
-83.0938521942,42.3115234863,0
-82.9907656264,42.433204135,1
-83.0891230099,42.34726424,1
-82.9608006368,42.3934333573,1
-82.9919479093,42.4444119043,1
-83.1591400075,42.3809946152,1
-83.2127658812,42.3686837147,1
-83.1120172509,42.4299199318,1
-83.119339187,42.3611264841,1
-83.229747576,42.3694621458,0
-83.1495890867,42.2872648037,1
-83.0923804019,42.4344077412,0
-83.2065769452,42.428936087,0
-83.2341494948,42.352396612,1
-83.0393320508,42.3668145619,0
-83.0983821567,42.3400446763,0
-83.0863418169,42.4204715725,0
-83.1276721534,42.3067754167,0
-82.9917559109,42.4399130624,0
-83.1284041438,42.3823566591,0
-83.1471633282,42.2908639703,1
-83.148586657,42.3384509587,1
-83.105668651,42.4303890351,1
-82.9426309382,42.3801008143,1
-83.0852238465,42.3787978797,0
-82.9777877875,42.4197149464,0
-83.0458852186,42.3672048971,0
-82.9819879023,42.4223996891,1
-83.0947956943,42.3171037,0
-82.9735716419,42.415971836,1
-83.1738931465,42.4378043714,0
-83.0457538,42.331427,1
-83.1493176435,42.4065598103,0
-83.1280433345,42.3044411601,1
-83.2171826012,42.352652546,1
-82.9873616018,42.4411255051,1
-83.1642863611,42.2642187753,0
-83.1326941079,42.4413179724,0
-83.0091750458,42.4327248059,0
-82.9890358532,42.4326054013,1
-82.9668712326,42.4109930304,0
-83.1464418672,42.2806607686,0
-83.2043400104,42.3388933846,1
-83.1484570937,42.3808155518,0
-83.0391062738,42.360775142,0
-83.0188936356,42.3751019137,1
-83.1347290552,42.4233734622,0
-83.2847092093,42.4280738661,0
-83.0566456113,42.3436121264,1
-83.1452316774,42.2915116494,1
-82.9249296311,42.4233438738,0
-83.0508570322,42.3656089893,0
-82.9563798469,42.3786050014,1
-82.9829817592,42.4341664566,1
-83.106552801,42.3695585861,0
-83.2070553163,42.4322916867,1
-83.2599290685,42.4129988976,1
-83.102987564,42.3064839519,1
-82.9748530991,42.372853683,0
-83.1869482378,42.3747944439,0
-82.9144972443,42.4109364535,1
-82.9995274036,42.3608723111,0
-83.1702062042,42.3897002146,1
-83.2262664947,42.414210281,1
-82.9906261882,42.3808237839,1
-83.2618291833,42.4422788253,0
-83.1437903696,42.3496663007,0
-83.2553502491,42.3875471293,0
-83.1422437944,42.3392626133,0
-82.9612492074,42.3951730611,1
-83.1219983553,42.3200474762,0
-82.9741449353,42.4287300088,1
-83.1043643155,42.3084900466,0
-82.9270495242,42.4191280255,1
-83.1432018252,42.3336172943,1
-83.1377728297,42.3384343712,1
-83.1765688598,42.4101413372,1
-83.1558601715,42.3758269989,0
-83.1117865296,42.3802731333,0
-83.0328083426,42.356966642,0
-83.1048243319,42.3389235484,0
-83.1087528077,42.3865118119,1
-83.0295288494,42.4391802621,0
-82.9925699665,42.4480604951,0
-83.2024181225,42.4405997072,0
-83.0028622668,42.382013712,1
-83.2797772,42.4468134,1
-83.032232223,42.391264569,0
-83.268176629,42.4104279583,0
-83.1132048474,42.3123264373,0
-83.110172826,42.4380021176,1
-83.2387660096,42.3594885194,1
-83.1694537187,42.3670693876,1
-83.0846359094,42.3353852522,0
-83.2152531316,42.3714781433,1
-82.9404923739,42.420049036,0
-83.1311585182,42.3020921613,0
-82.9765697184,42.3693255883,1
-82.9854266459,42.4343221323,0
-83.0922694215,42.3071600498,0
-82.9319531486,42.4177714862,0
-83.1212452305,42.4113248672,1
-83.1104191527,42.3442366164,0
-83.1296306705,42.3130791856,1
-82.9439053531,42.3998361915,1
-83.0276875695,42.3609293124,1
-83.1494570228,42.2895857233,1
-83.0188906428,42.3744007015,1
-82.9822048632,42.4215561963,0
-83.1329520528,42.3403686544,1
-83.0363616294,42.3617638065,1
-83.1933517175,42.4333491638,0
-83.1386144695,42.398391524,0
-83.2778489264,42.412793716,0
-82.9502914079,42.4130623506,0
-83.1469880713,42.2889795031,1
-82.9502104168,42.4350728009,1
-83.1912295365,42.4387216475,0
-83.1497092029,42.3350067416,1
-83.2508622918,42.4348563503,0
-83.1498091181,42.2880178525,1
-83.0209287265,42.3774744966,0
-83.0115294719,42.3962327867,1
-83.1580983514,42.3814546727,0
-83.1074102486,42.3813375542,0
-83.0784856315,42.3951873225,0
-83.1531911398,42.4444380831,1
-83.0139293536,42.3745503081,1
-83.2556793912,42.4340387028,0
-82.9524040564,42.400309631,1
-83.2075011559,42.3708407711,1
-83.0821765019,42.3544182224,1
-83.2101422247,42.4154646359,0
-83.2376891674,42.348545856,0
-83.1483540294,42.2784012723,1
-83.073174315,42.4134515832,1
-83.0600999545,42.4206640851,0
-82.9518841726,42.3897591552,1
-83.2411236286,42.3468656809,1
-83.0935964964,42.3798899899,0
-83.1386661111,42.3502334502,1
-83.208660047,42.3703424576,1
-82.9592534324,42.4349500184,0
-83.2407382931,42.4377028997,0
-82.9540993577,42.4104933836,1
-83.1090005788,42.4372403157,0
-83.2172703717,42.4153508679,0
-83.2531784839,42.431507765,0
-83.1307062776,42.3969963295,1
-83.2230671484,42.4040313064,0
-83.0334714644,42.3551829855,1
-83.1301506512,42.3944187473,0
-83.252685378,42.4315177149,0
-82.9926630444,42.3926317064,1
-83.1979455579,42.3467139507,0
-83.0901835724,42.3923349908,0
-83.2128397556,42.4370971616,1
-83.2221365315,42.4273774076,1
-83.1515795334,42.2715903124,0
-83.0836452534,42.377377807,1
-83.0092037844,42.4173336365,0
-83.1204728187,42.4121068199,1
-83.24268516,42.4365475,0
-83.1279969797,42.2982769462,0
-82.9793262028,42.4211976434,0
-83.2592555905,42.3886548606,0
-82.9155479065,42.4068418059,1
-83.15373774,42.3698522742,1
-83.0846280626,42.3204344544,0
-82.9750182405,42.3680580879,0
-82.9243262507,42.4241507464,0
-83.082875893,42.4432844866,0
-83.2361783381,42.3408700075,1
-83.120772879,42.3959980291,0
-83.0014966895,42.4387144803,1
-82.9540121556,42.4386111232,1
-83.0744599998,42.4454434133,0
-83.2275605129,42.387105077,1
-83.2681488741,42.3797367586,0
-83.1203783334,42.3615625219,1
-83.1785686904,42.4071542666,0
-82.9906284064,42.3641852035,0
-82.9700809426,42.4001095566,1
-83.1855731955,42.3828003818,0
-83.1954047313,42.3658919731,0
-82.9949340082,42.4189936316,1
-83.2121140118,42.4254332539,1
-83.111941065,42.3574739981,0
-82.9449489704,42.3819049985,0
-82.9738658631,42.4345601133,1
-83.2347301635,42.3496594784,1
-83.1665170834,42.3970789872,0
-82.9741969634,42.4396728566,1
-83.2646829849,42.3478026597,0
-82.9491644593,42.402083942,1
-83.0012935577,42.3685317778,0
-83.0352222295,42.370756186,1
-82.9457563241,42.408107269,0
-82.923865603,42.4069225612,0
-83.1450262569,42.2823664581,1
-82.9645827922,42.4026145413,1
-83.1763878714,42.406654842,0
-82.9418007368,42.3692930909,0
-83.2050512404,42.3709763452,0
-82.9514843888,42.4445343223,0
-83.1586330118,42.3965304738,0
-83.26671988,42.4100521982,0
-83.110667822,42.3279533266,1
-82.9672369131,42.4132358672,1
-82.9856780781,42.4178375818,1
-83.1275142318,42.3688783129,1
-82.9380197797,42.39519134,0
-82.9276747834,42.4065504001,0
-82.9508344446,42.4498786524,0
-82.9636334715,42.44482661,0
-83.2273156836,42.3843678837,0
-83.1468385784,42.2885477767,1
-83.05672161,42.3347269967,0
-82.9799923674,42.4087878333,0
-83.2237146832,42.4114457529,0
-82.9919356858,42.4315740466,1
-83.0744051967,42.3787696699,1
-83.1064142424,42.3740914125,0
-83.0408786574,42.3283714956,0
-83.0058271992,42.3653333069,0
-83.1016154347,42.3607880769,0
-83.1568222939,42.2723124984,0
-82.9980003484,42.4313174165,0
-83.0731460004,42.3768053535,0
-83.0846175942,42.4250056135,1
-83.1617623827,42.2732677413,1
-83.0280467735,42.3577550585,1
-82.9689329812,42.4000888725,1
-83.2138243151,42.4376033273,0
-82.9553940746,42.4036606498,1
-83.2001728282,42.3691761421,1
-83.2622998852,42.4043327665,1
-82.9765106376,42.4385645468,1
-82.9575361551,42.438547096,1
-82.943184953,42.4183131569,1
-83.1312604198,42.3776649628,1
-83.0093485352,42.3742961508,1
-83.0478649795,42.4140502462,1
-83.0050069652,42.4334964303,1
-83.1695454744,42.3954987181,0
-83.1860956661,42.370709195,0
-83.1128247849,42.3295865132,0
-83.2402533968,42.443223242,0
-83.0835623566,42.4292779928,1
-82.9727295597,42.4181291699,1
-83.2044726393,42.4029240363,0
-83.150768114,42.2891413098,1
-83.0785005408,42.4205053663,0
-83.2047924,42.2963874,1
-83.0657271081,42.4234491001,1
-83.0126683476,42.356838102,1
-83.0669319429,42.375539507,0
-83.0082334896,42.3623393794,0
-82.9667062706,42.3949274507,1
-83.1322488732,42.4112914473,0
-82.9815060732,42.4240115568,0
-83.2380643008,42.3590082761,1
-83.1102374767,42.4307508403,1
-83.1372113508,42.421399364,0
-83.0882470466,42.3565627884,1
-83.2012514204,42.3659093972,0
-83.106001517,42.4179976538,1
-82.9857296636,42.3822408655,0
-82.9859196614,42.3601866482,0
-83.1986161853,42.3491754822,1
-82.9621699523,42.4219354062,0
-83.0681935375,42.4182481708,0
-82.9513812272,42.3783279327,1
-83.1998897654,42.4050607428,0
-83.2034213208,42.3463692552,1
-83.131961182,42.4030916914,0
-82.9730067458,42.4257265304,1
-82.9528406979,42.4121425126,1
-82.9840990341,42.3706453011,0
-83.1245265905,42.3661871287,1
-83.0476461217,42.3429202714,1
-83.0537851009,42.4106657088,0
-83.0377560152,42.3900909704,0
-83.0714655855,42.3704390845,1
-83.1981481216,42.3386575941,1
-83.0631927564,42.3437628467,0
-82.9566974439,42.3882377144,1
-83.1885602741,42.3819379668,0
-82.9514151804,42.4326552277,0
-83.2402368838,42.4427846395,0
-83.2100037808,42.3404559823,0
-83.015852595,42.4142231985,0
-83.1465504463,42.2829712691,1
-83.0457538,42.331427,1
-83.100576408,42.4335091022,1
-83.0742773585,42.4427757042,0
-83.0669378806,42.4260896532,1
-83.2300301218,42.4150467275,0
-83.0412583235,42.4375401839,0
-83.0689715081,42.4193975529,0
-83.106843249,42.384581601,0
-83.0673442283,42.4283174384,0
-82.9288197279,42.4259609476,0
-83.1119069551,42.4336467551,1
-82.9544069799,42.4322148003,0
-83.1477699219,42.2878736157,1
-83.1259388943,42.3691093161,1
-83.1081133405,42.3806484694,0
-82.9536979496,42.3917677453,1
-83.2354975283,42.4205319179,1
-83.082189793,42.4398400044,1
-83.0646514736,42.4098210482,1
-82.9498714115,42.4486614538,0
-83.0960186866,42.430279206,1
-83.2453008063,42.41826529,0
-83.2575749993,42.3942369106,1
-82.9657248607,42.4321204758,0
-83.003469298,42.4442203395,1
-83.0149563558,42.3857059022,1
-83.1931098666,42.3914064838,1
-82.9728534309,42.4249233195,1
-83.1433808241,42.3560783978,0
-82.9604271165,42.4167179434,0
-83.0863332981,42.4375050873,0
-83.0961135131,42.3316392842,0
-83.1070018615,42.4333769287,1
-83.1294725577,42.3309281594,1
-83.245494551,42.3967528933,1
-83.1049840779,42.4362364074,1
-82.9833889115,42.4372447389,0
-83.222074913,42.3547043689,1
-83.15491289,42.4110070532,0
-83.246021608,42.4341590283,1
-83.144070705,42.405436758,1
-83.1836211749,42.3990171659,1
-83.1052324859,42.3437870798,0
-83.1250294738,42.3281523456,1
-83.1868056606,42.3829733764,1
-83.1711329588,42.4218267863,0
-83.0593725146,42.3395193264,0
-83.1995269683,42.3703953899,1
-83.1466662068,42.4096163886,0
-83.2024217286,42.3658932596,1
-83.0868509348,42.3786658517,0
-83.1145879854,42.3306631543,1
-83.2121733934,42.3996187593,0
-83.2154152048,42.4320796023,1
-83.1660630878,42.3571466449,0
-83.2442335293,42.4209267267,0
-83.1114534347,42.3058512705,0
-83.027233227,42.3894378142,1
-83.0790310909,42.4221767194,1
-82.9373669512,42.4108175427,0
-83.147258765,42.4009336036,0
-83.1237876313,42.3264478945,1
-83.2085627839,42.367228771,0
-83.045096311,42.4196474965,1
-82.9464612702,42.4113291639,0
-83.2705293716,42.4029337616,1
-83.1750469442,42.3689086725,0
-82.9965202948,42.4249312661,1
-83.2392934335,42.3577668638,0
-83.2394522419,42.4153803532,1
-82.988219141,42.4029686157,1
-82.997207542,42.3866354541,0
-82.9730512505,42.4161569424,1
-82.9714705739,42.4261067745,1
-82.9648233884,42.4252091889,1
-82.9660470553,42.4420509997,0
-83.0930558365,42.3876478701,1
-83.1247371877,42.3500618025,1
-83.2611345402,42.442303692,0
-83.1113403674,42.3115313279,1
-82.9449288201,42.3784346903,0
-83.0844978658,42.4342495105,1
-83.1088773975,42.3359406415,0
-83.1628498075,42.3831991688,0
-83.1301782843,42.3163658956,1
-83.1297923541,42.3973345666,0
-83.0187717012,42.3393891423,0
-83.0007367739,42.3782330035,0
-83.0261208201,42.382468913,1
-83.0894370124,42.3159187162,1
-83.1665253635,42.4170134528,0
-83.0931242259,42.3694396598,0
-83.1446177485,42.2828562037,1
-83.1484498435,42.2866517436,1
-83.0493915683,42.4181322583,0
-82.9382654202,42.4265869177,0
-83.0644157855,42.4255768165,0
-82.9913896835,42.419529514,1
-83.0259975536,42.3977631076,0
-83.0122466701,42.3888801943,0
-83.1905321268,42.3805873833,1
-82.9276190685,42.3959623529,0
-82.9749391756,42.4430812946,1
-83.1105303018,42.4346188845,1
-83.226932584,42.4132028744,1
-83.1330265464,42.3892998352,0
-83.2640096398,42.4335335073,0
-83.12455957,42.4043139543,0
-82.9858824037,42.4239255469,0
-83.1569204619,42.3923128463,1
-83.1989350538,42.3687097416,0
-83.1735197169,42.361141954,1
-83.1076649969,42.3627368159,1
-83.1460957913,42.4005860839,0
-82.9777796935,42.4186023518,1
-83.0855686531,42.3250855252,0
-82.9660883481,42.389656922,1
-83.0968706884,42.4386660955,1
-83.1293838161,42.4089909627,1
-83.1149074381,42.3273330153,1
-83.0798485179,42.3182621062,1
-83.2099961012,42.4322387596,0
-83.0885766689,42.3158243601,0
-82.973311875,42.4436605796,1
-83.1040190462,42.3724066527,0
-83.0874006055,42.4329773207,0
-83.2455477459,42.3974998457,1
-83.2111891614,42.3731835664,0
-83.0447771818,42.3576530273,0
-83.0373958801,42.4316883029,0
-83.2149960996,42.4211998351,0
-83.1193822429,42.3380181168,1
-83.1176374191,42.3266292226,0
-82.9501984518,42.4390325045,0
-83.2303960583,42.424548694,0
-83.0431050504,42.4362549709,0
-83.2055548861,42.383693824,0
-83.2341433749,42.3707332005,0
-83.2466278263,42.3971544929,1
-82.9381986961,42.370196393,0
-83.1477769163,42.2868229865,1
-83.180514958,42.4235869442,0
-83.2211900509,42.3296606744,1
-83.1458456139,42.2829303201,1
-83.2302654356,42.3462021904,1
-83.0201020449,42.4409821175,0
-83.1489818865,42.2874676371,1
-83.1723478589,42.4372534449,0
-83.0507219674,42.4272817759,0
-83.2324544568,42.3892562174,0
-83.1349461989,42.3068122145,1
-82.9430817648,42.4158073028,1
-83.2326856563,42.3613981536,1
-83.2073977187,42.3364372928,0
-82.9838966177,42.4018087079,0
-83.0797946419,42.4397084966,0
-83.1499495888,42.4009070011,0
-83.1908890401,42.4414056516,0
-83.0788497096,42.3304318599,0
-83.0593133026,42.4287664344,0
-82.9648658172,42.4057986004,1
-83.2650653144,42.3973511516,1
-83.1499499317,42.3990859113,0
-83.0715627528,42.4438433333,1
-83.1134650416,42.3782647846,1
-83.1224773386,42.3478908093,0
-82.9591857026,42.4336871645,0
-83.2435337823,42.4214161624,0
-83.0821926421,42.4380946237,1
-83.243492798,42.4118184702,0
-83.096653843,42.3809589474,0
-83.1380749037,42.3371898805,1
-82.9475395063,42.4339869486,0
-83.0331728174,42.4185766149,0
-83.1284829219,42.3516888351,0
-83.1148591872,42.2920251108,0
-83.1228942334,42.4061467381,1
-83.2447905211,42.3918831215,0
-83.1331666045,42.326430549,0
-83.1239288723,42.3321218263,1
-83.0149007608,42.3720109431,1
-83.103548115,42.3463990865,0
-83.0085007536,42.3947131939,0
-83.2163324188,42.4401934679,1
-82.958553994,42.4035220508,0
-83.0806407959,42.3953225259,0
-83.099996745,42.4357210922,1
-83.0599708841,42.3249038264,0
-83.0197526437,42.3782440933,1
-83.0926264864,42.442471851,0
-83.1511552187,42.4398007339,0
-83.1575553103,42.3659217915,1
-83.1457611172,42.2889097871,1
-83.1454184007,42.3704071983,1
-82.9708817359,42.3996057281,1
-82.9564093863,42.4242416174,0
-82.9967886857,42.4217452295,1
-83.1009347352,42.3239711475,0
-82.9910028717,42.4390368308,1
-83.122144007,42.3886564874,0
-82.9508467615,42.3863470327,0
-83.1778585792,42.3791358446,0
-83.1063659404,42.3292203171,0
-83.046011836,42.4269175223,0
-83.2194539383,42.4099811287,0
-82.9367992293,42.3969833717,0
-82.9686757973,42.432464032,1
-83.0451298451,42.4203057705,1
-83.146964157,42.2881457375,1
-83.2115503515,42.3685140886,1
-83.207917298,42.3680648248,1
-83.0196856353,42.4313096387,1
-83.1321840605,42.3104232711,0
-83.0975479082,42.3175912147,1
-83.1060499497,42.3372081139,0
-82.9768691996,42.4337764795,1
-83.0650098765,42.436031843,0
-83.1440737567,42.3410051396,0
-82.983211964,42.4294977985,1
-83.2124040485,42.3743747776,0
-83.1668084583,42.4221076422,0
-83.0067140702,42.4157290036,1
-83.0435379652,42.3643472751,0
-83.213062371,42.3765212122,0
-83.2421684043,42.3975573523,1
-83.1399253296,42.3560825325,0
-83.0782209858,42.3202662368,0
-83.1427602374,42.4184590464,0
-83.2483055652,42.3943568852,1
-82.9998011251,42.4133285529,0
-83.2127837014,42.4403884874,0
-83.1717064883,42.3880473909,0
-83.1887315183,42.3857735188,0
-82.9492318355,42.4134838162,0
-82.9938815948,42.4327888582,1
-83.0647699338,42.4265057606,1
-83.0372114739,42.3410827253,0
-82.992033385,42.4106395026,0
-83.1914216,42.3811027,1
-83.2448731035,42.4246833701,1
-83.2026608304,42.3418226942,1
-83.1071481175,42.3057253056,0
-83.1571846197,42.3991245985,0
-83.1068310974,42.3598225277,0
-83.1484964444,42.2884597097,1
-83.2051627783,42.3432701174,0
-83.1991871222,42.4342818061,0
-83.1751629156,42.403172467,0
-83.0120261583,42.3885698952,0
-83.1699013973,42.3657262297,0
-83.1854467112,42.3930376124,0
-82.9608314876,42.3835596036,1
-83.1946985067,42.4340675273,0
-83.1538385996,42.4008811758,1
-83.2082137203,42.3767807998,1
-83.2286585535,42.4131471089,0
-83.0267690961,42.3989425746,0
-83.2050245474,42.3394334174,0
-83.1125049526,42.3483373957,1
-82.9571688003,42.419600995,0
-83.1147265702,42.4050183867,0
-83.1775344098,42.3979868855,1
-83.0537035378,42.4365785222,0
-83.2153866176,42.3747924414,1
-83.017447566,42.3369460426,1
-83.0809893573,42.3885590863,0
-83.2286538253,42.3346002182,1
-83.0067865198,42.3479379523,0
-82.9462007971,42.3803595066,1
-82.9945633261,42.4477902344,1
-83.1380749037,42.3371898805,1
-83.2039813948,42.3397303066,0
-82.9865151649,42.4488610248,0
-83.1588492759,42.3915264451,0
-83.1816437002,42.4228609188,0
-83.1574251424,42.4449314481,1
-82.9315153231,42.3951510256,0
-83.1394140987,42.3415955071,0
-82.9806309669,42.4347881966,0
-82.9933024431,42.4364316828,1
-83.207993134,42.3704490234,1
-83.0196017552,42.3871476637,0
-82.9549128546,42.3951862296,0
-83.287363314,42.4417647411,1
